hr,operational_setting_1,operational_setting_2,sensor_measurement_01,sensor_measurement_02,sensor_measurement_03,sensor_measurement_04,sensor_measurement_05,sensor_measurement_06,sensor_measurement_07,sensor_measurement_08,sensor_measurement_09,sensor_measurement_10,sensor_measurement_11,sensor_measurement_13,sensor_measurement_14,sensor_measurement_15,sensor_measurement_17,sensor_measurement_18,sensor_measurement_19,sensor_measurement_20,sensor_measurement_21,operational_setting_3,sensor_measurement_16,t,e
672,0.999969058,0.997626113,0,0.129597198,0.285350719,0.233367318,0,0.002510986,0.003734268,0.629666364,0.33347924,0.256410256,0.482064742,0.996995424,0.692519649,0.435971675,0.293478261,0.627906977,1,0.006076975,0.014244775,1,0,229,0
673,0.476273216,0.832997033,0.626985204,0.661074753,0.664893769,0.538049303,0.507936508,0.50094162,0.450670785,0.864245468,0.610023,0.384615385,0.706036745,0.994514582,0.517571596,0.398855827,0.663043478,0.864693446,1,0.468264686,0.471952626,1,1,197,1
674,0.000157092,0.000593472,1,0.987187759,0.958594264,0.980733537,1,1,0.954635563,0.999303606,0.819603505,0.948717949,0.971128609,0.994321627,0.566921131,0.113510308,0.956521739,1,1,0.953072248,0.951125589,1,1,128,1
675,0.999764363,0.998219585,0,0.124251083,0.291927597,0.225132669,0,0.002510986,0.003134941,0.629138793,0.319384645,0.230769231,0.474190726,0.996361431,0.657918511,0.428960128,0.293478261,0.627906977,1,0.008102633,0.013164523,1,0,361,0
676,0.99986909,0.997626113,0,0.131625035,0.313431129,0.207277861,0,0.002510986,0.003065788,0.628273577,0.299066462,0.230769231,0.49343832,0.995148575,0.604277713,0.440925106,0.293478261,0.627906977,1,0.006414585,0.019757979,1,0,244,0
677,0.595277255,0.73851632,0.238088774,0.006452208,0.028566527,0.013724414,0.29318394,0.210295041,0.088700383,0.001456096,0.025745915,0.025641026,0.04111986,0.002039804,0.071122053,0.990511738,0.043478261,0,0,0.133018231,0.132451221,0,0,200,1
678,0.238277038,0.297329377,0.597936745,0.632592866,0.726745017,0.720204951,0.617180205,0.616446955,0.5901987,0.85346192,0.619493677,0.846153846,0.790026247,0.994707536,0.589032433,0.196567482,0.706521739,0.854122622,1,0.606347063,0.612010388,1,1,236,0
679,0.000176133,0.00189911,1,0.985989492,0.984158303,0.96635558,1,0.999372254,0.997533539,0.999810074,0.902173481,1,0.959755031,0.99495562,0.766848857,0.019081173,0.967391304,1,1,0.992234976,0.99607639,1,1,190,1
680,0.999771503,0.997626113,0,0.132454604,0.289897344,0.212663059,0,0.002510986,0.002696971,0.628948868,0.31649569,0.230769231,0.482064742,0.995947957,0.654214473,0.433285659,0.304347826,0.627906977,1,0.003713707,0.017345602,1,0,202,0
681,0.999909553,0.998575668,0,0.11936584,0.285207744,0.223459598,0,0.001255493,0.015006224,0.628189166,0.322018925,0.307692308,0.475940507,0.994983185,0.670272834,0.312275439,0.293478261,0.627906977,1,0.017893315,0.023608826,1,0,274,0
682,0.000171373,0.000712166,1,0.98322426,0.957364674,0.962251327,1,1,0.955073533,0.999261401,0.842126207,0.948717949,0.981627297,0.994294063,0.612950583,0.112045209,0.97826087,1,1,0.950033761,0.947470643,1,1,202,0
683,0.238238955,0.297329377,0.597936745,0.646234676,0.717909125,0.695788566,0.617180205,0.616446955,0.587801392,0.853483023,0.620456662,0.846153846,0.802274716,0.994542147,0.606174903,0.196532598,0.717391304,0.854122622,1,0.61006077,0.60380495,1,1,247,0
684,0.999964297,0.997626113,0,0.123605862,0.290640817,0.222413928,0,0.001255493,0.013530958,0.628357988,0.311426093,0.307692308,0.499562555,0.99512101,0.663090613,0.325042732,0.304347826,0.627906977,1,0.022282242,0.017239256,1,0,268,0
685,0.238148509,0.297329377,0.597936745,0.639413771,0.728575105,0.699030141,0.617180205,0.612680477,0.616061961,0.854369342,0.678458588,0.871794872,0.787401575,0.995782568,0.75621104,0.08291764,0.717391304,0.854122622,1,0.633355841,0.636833798,1,1,418,0
686,0.000204695,0.000830861,1,0.991335607,0.986646078,0.97236818,1,1,0.954036236,0.999050372,0.879157349,0.948717949,0.962379703,0.994045978,0.71874153,0.129591516,0.967391304,1,1,0.952397029,0.951483807,1,1,194,1
687,0.833252011,0.997626113,0.060268766,0.180108766,0.334505733,0.233367318,0.14659197,0.145009416,0.145290674,0.652056471,0.342209772,0.307692308,0.472440945,0.996003087,0.614576746,0.305647609,0.326086957,0.651162791,1,0.166441594,0.168530521,1,0,287,0
688,0.833290093,0.997626113,0.060268766,0.175500046,0.324726202,0.216375186,0.14659197,0.145637163,0.146143562,0.652056471,0.337410765,0.307692308,0.46544182,0.995920393,0.607733309,0.301531378,0.336956522,0.651162791,1,0.168129642,0.170635054,1,0,279,0
689,0.476178009,0.831928783,0.626985204,0.661259102,0.672385691,0.558779704,0.507936508,0.50094162,0.451592827,0.864773039,0.637129828,0.384615385,0.691163605,0.995313964,0.606265245,0.401960442,0.663043478,0.864693446,1,0.471303174,0.471644782,1,1,280,0
690,0.999897652,0.998456973,0,0.122315421,0.294729919,0.216113769,0,0.001255493,0.014683509,0.628210269,0.317466634,0.307692308,0.495188101,0.99517614,0.659070377,0.306728992,0.293478261,0.627906977,1,0.023632681,0.025069685,1,0,250,0
691,0.999811966,0.997626113,0,0.130150244,0.293643304,0.231955664,0,0.002510986,0.002489512,0.625994471,0.257093059,0.230769231,0.489938758,0.991785655,0.489000813,0.44570412,0.27173913,0.627906977,1,0.006752194,0.003733306,1,0,194,1
692,0.999885752,0.997626113,0,0.126002397,0.284664436,0.236059917,0,0.001883239,0.002489512,0.626437631,0.263634989,0.230769231,0.491688539,0.992502343,0.499457946,0.441169289,0.304347826,0.627906977,1,0.011141121,0.013673865,1,0,273,0
693,0.999878611,0.999643917,0,0.131071988,0.289668583,0.217342431,0,0.002510986,0.002212899,0.628336886,0.305664101,0.230769231,0.485564304,0.995093445,0.614960701,0.454215649,0.293478261,0.627906977,1,0.006752194,0.005753882,1,0,289,0
694,0.999978578,0.997626113,0,0.128398931,0.293757685,0.241392832,0,0.002510986,0.003826472,0.625783443,0.251744912,0.230769231,0.49343832,0.99175809,0.469599783,0.446436669,0.282608696,0.627906977,1,0.004388926,0.012028299,1,0,207,0
695,0.999788164,0.997626113,0,0.124435432,0.298504475,0.243379604,0,0.001883239,0.015098428,0.628104754,0.311091834,0.307692308,0.490813648,0.99501075,0.656969916,0.325391565,0.293478261,0.627906977,1,0.017218096,0.028299247,1,0,199,1
696,0.999771503,0.998219585,0,0.121762374,0.298961997,0.23250464,0,0.000627746,0.012816375,0.628357988,0.322178096,0.307692308,0.49343832,0.995038315,0.669617852,0.315100987,0.282608696,0.627906977,1,0.027346388,0.021996843,1,0,225,0
697,0.999969058,0.998813056,0,0.127108489,0.309113265,0.224060858,0,0.001883239,0.001221705,0.627492772,0.28665908,0.230769231,0.482939633,0.994101108,0.570105701,0.444901803,0.282608696,0.627906977,1,0.009115463,0.010595426,1,0,212,0
698,0.999930975,0.999762611,0,0.119826712,0.253524349,0.224452984,0,0.001255493,0.014867918,0.628273577,0.313869368,0.307692308,0.488188976,0.995038315,0.673389647,0.318903269,0.293478261,0.627906977,1,0.019243754,0.024985727,1,0,187,1
699,0.000190414,0.002492582,1,0.98930777,0.963255269,0.972734165,1,0.998116761,0.995159283,0.999725663,0.905134062,1,0.965004374,0.994845361,0.772608185,0.027732236,0.97826087,1,1,0.98750844,0.984193617,1,1,365,0
700,0.999783404,0.997626113,0,0.130426767,0.289868748,0.231014561,0,0.002510986,0.002581716,0.625952265,0.254808955,0.230769231,0.496937883,0.991840785,0.492772608,0.43918094,0.293478261,0.627906977,1,0.007089804,0.010086084,1,0,149,1
701,0.833385301,0.999525223,0.060268766,0.182873998,0.342969889,0.238334248,0.14659197,0.145637163,0.129800378,0.650642581,0.291028324,0.230769231,0.469816273,0.993825459,0.496070106,0.442878571,0.336956522,0.651162791,1,0.148548278,0.157431351,1,0,332,0
702,0.999845289,0.999406528,0,0.126186745,0.293500329,0.216610462,0,0.002510986,0.003526808,0.626289911,0.260196895,0.230769231,0.505686789,0.992336954,0.519062246,0.455959814,0.293478261,0.627906977,1,0.007089804,0.011619706,1,0,222,0
703,0.999885752,0.997626113,0,0.124804129,0.30310829,0.208245105,0,0.001255493,0.013991978,0.628315783,0.310598404,0.307692308,0.471566054,0.99501075,0.65617942,0.325461332,0.315217391,0.627906977,1,0.020594193,0.024537954,1,0,327,0
704,0.999952396,0.999525223,0,0.130887639,0.28792428,0.223328889,0,0.002510986,0.002558665,0.629138793,0.323905102,0.230769231,0.486439195,0.996251172,0.666726895,0.433739143,0.304347826,0.627906977,1,0.006752194,0.009498382,1,0,267,0
705,0.238224674,0.298753709,0.597936745,0.638860724,0.709359183,0.715786997,0.617180205,0.616446955,0.591212945,0.853440817,0.630930116,0.846153846,0.785651794,0.994652406,0.641882736,0.205567377,0.706521739,0.854122622,1,0.601958136,0.610202505,1,1,205,0
706,0.595198709,0.736498516,0.238088774,0.007005254,0.014268966,0.020887251,0.29318394,0.210295041,0.08819326,0.000168823,0.003119752,0.025641026,0.009623797,0.000220519,0.022879212,0.993616353,0.02173913,0,0,0.128291695,0.137606206,0,0,161,1
707,0.999966678,0.999287834,0,0.125172827,0.295073061,0.21778684,0,0.000627746,0.013323498,0.628273577,0.312492539,0.307692308,0.486439195,0.99512101,0.658867106,0.324554366,0.282608696,0.627906977,1,0.01249156,0.02290918,1,0,211,0
708,0.000168992,0.000712166,1,0.985159923,0.968888508,0.970851959,1,1,0.954266747,0.999240298,0.843988508,0.948717949,0.980752406,0.994321627,0.608614148,0.112010325,0.956521739,1,1,0.952397029,0.951092006,1,1,184,1
709,0.999883371,0.997626113,0,0.121946723,0.304423665,0.231328262,0,0.000627746,0.012631967,0.628336886,0.320912687,0.307692308,0.481189851,0.99523127,0.66259373,0.32860083,0.282608696,0.627906977,1,0.013166779,0.01957887,1,0,255,0
