time,label,true_time,true_label,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41
3,0,4,2,2971.54,2457.64,2180.5556,1165.1351,0.7892,100,101.4578,0.1226,1.4785,0.0279,0.0092,0.9545,202.4017,10.6712,419.6355,750.9169,0.9643,56.3672,0.6023,0.9799,6.1859,15.72,6.086,15.76,15.7,1.909,2.42,0.9297,3.076,-3.591,0.5949,0.9977,2.2553,999.2317,36.6647,119,99.9,166,54.0999,400.697,0.0727
167,1,167,1,2931.17,2467.4,2206.1444,1876.9899,2.0607,100,95.9511,0.1246,1.5922,0.0105,-0.0011,0.9713,195.6482,11.1145,408.8248,693.3072,0.9907,58.458,0.6145,0.9671,6.2259,15.72,6.003,15.72,15.74,2.154,2.415,0.9419,2.893,-3.779,0.5708,0.9997,2.2472,1010.15,34.2455,131,89.7,49,51.3,231.8831,0.4256
5,2,5,2,3055.54,2508.88,2168.7333,999.5929,1.3739,100,104.8544,0.1217,1.4461,0.0196,-0.0125,0.9691,199.8782,7.233,403.1136,796.4462,0.9908,58.877,0.6108,0.9803,6.1607,15.72,6.003,15.72,15.74,2.154,2.415,0.9419,2.893,-3.779,0.5708,0.9997,2.2472,1010.15,34.2455,116,177.2,187.2,57.0999,488.666,0.1271
20,2,20,2,2949.99,2498.67,2204.1555,1276.2565,0.788,100,100.6922,0.1198,1.54,-0.0071,-0.0095,0.9679,201.3244,5.6317,396.1213,729.2308,0.9904,58.8696,0.5898,0.9802,6.3054,15.75,5.902,15.77,15.7,1.744,2.456,0.9086,2.901,-3.591,0.5882,0.9986,2.2474,999.8597,36.7071,132,155.8,167.9,56.2,444.364,0.0452
0,2,0,2,2927.94,2481.52,2206.5777,978.7832,1.3316,100,100.6189,0.1203,1.4675,-0.0146,0.0005,0.9716,196.2477,7.1375,399.7709,745.8865,0.9911,58.0845,0.5968,0.9794,6.0565,15.84,3.234,15.91,15.82,1.182,2.735,0.5516,3.058,-2.647,0.8349,0.9956,2.3883,1012.9822,34.297,125,76,105.1,50.3999,152.272,0.1099
13,0,15,1,3041.48,2494.58,2213.9111,1973.969,1.2541,100,96.9456,0.1238,1.438,-0.0062,-0.0033,0.9667,197.2857,12.0643,413.8448,733.6495,0.9614,58.0722,0.6002,0.9804,6.2497,15.75,5.902,15.77,15.7,1.744,2.456,0.9086,2.901,-3.591,0.5882,0.9986,2.2474,999.8597,36.7071,104,200,87.8,58.0999,249.71,0.2048
8,2,8,2,3188.9,2445.41,2213.9111,1973.969,1.2541,100,96.9456,0.1238,1.6564,-0.0135,-0.0002,0.9677,197.9419,9.7509,411.7612,680.5773,0.9903,59.6825,0.6109,0.9645,6.3849,15.72,6.003,15.72,15.74,2.154,2.415,0.9419,2.893,-3.779,0.5708,0.9997,2.2472,1010.15,34.2455,195,185.1,177.3,58.0999,249.71,0.2048
1,0,1,2,3083.31,2377.31,2172.3111,1202.5347,1.2955,100,101.3556,0.1212,1.6136,-0.0201,0.0005,0.9689,195.196,8.2875,413.5676,759.1651,0.9907,58.8089,0.5965,0.9619,6.3431,15.75,5.902,15.77,15.7,1.744,2.456,0.9086,2.901,-3.591,0.5882,0.9986,2.2474,999.8597,36.7071,99,234.2,208.4,58.5,379.287,0.1556
4,0,18,1,3075.1,2614.51,2168.7333,999.5929,1.3739,100,104.8544,0.1217,1.5578,0.011,0.0008,0.968,201.8252,9.6427,418.1111,756.4915,0.9904,59.6149,0.6039,0.9772,6.4528,15.75,5.902,15.77,15.7,1.744,2.456,0.9086,2.901,-3.591,0.5882,0.9986,2.2474,999.8597,36.7071,140,193.8,186.6,57.0999,488.666,0.1271
24,2,24,2,3012.68,2420.35,2172.3111,1202.5347,1.2955,100,101.3556,0.1212,1.3885,0.0017,-0.011,0.967,197.4565,10.386,409.786,744.1667,0.991,58.4467,0.6127,0.9756,6.3556,15.75,5.902,15.77,15.7,1.744,2.456,0.9086,2.901,-3.591,0.5882,0.9986,2.2474,999.8597,36.7071,99,112.1,112.4,58.5,379.287,0.1556
0,0,1,1,2981.7,2415.79,2201.8666,1185.4396,1.3996,100,99.9211,0.1199,1.4947,-0.0003,0.0077,0.955,201.7249,9.0853,423.8132,826.287,0.9908,58.5827,0.6014,0.9811,6.1362,15.75,5.902,15.77,15.7,1.744,2.456,0.9086,2.901,-3.591,0.5882,0.9986,2.2474,999.8597,36.7071,77,157.3,93,57.2,450.786,0.0585
0,2,0,2,3000.77,2428.2,2201.8666,1185.4396,1.3996,100,99.9211,0.1199,1.6202,-0.0158,-0.0065,0.9536,201.022,8.0995,400.3532,633.85,0.9909,58.0539,0.5962,0.9644,6.2906,15.75,5.902,15.77,15.7,1.744,2.456,0.9086,2.901,-3.591,0.5882,0.9986,2.2474,999.8597,36.7071,108,137.1,82.3,57.2,450.786,0.0585
11,0,28,1,3058.91,2498.77,2060.66,1410.3599,3.8894,100,96.6256,0.1181,1.5438,0.0014,-0.0057,0.965,197.2722,7.6564,408.6287,732.2913,0.9908,58.2014,0.5964,0.9615,6.3437,15.84,3.234,15.91,15.82,1.182,2.735,0.5516,3.058,-2.647,0.8349,0.9956,2.3883,1012.9822,34.297,380,104.4,108.2,19.8,325.8619,3.225
93,1,93,1,2999.96,2510.24,2206.1444,1876.9899,2.0607,100,95.9511,0.1246,1.4172,0.0285,-0.0078,0.9722,196.3234,11.6201,423.7767,738.4165,0.9906,59.226,0.6055,0.9617,6.3347,15.74,5.854,15.81,15.7,2.022,2.381,0.9057,2.783,-3.732,0.5833,0.9951,2.2527,1001.798,40.7432,105,99,88.6,51.3,231.8831,0.4256
1,0,2,2,3079.44,2395.39,2209.0889,1459.4739,2.1612,100,98.9011,0.1242,1.5335,0.0158,-0.0095,0.9804,200.2872,9.3252,400.9785,764.2195,0.9907,59.2772,0.6058,0.9654,6.3361,15.74,5.854,15.81,15.7,2.022,2.381,0.9057,2.783,-3.732,0.5833,0.9951,2.2527,1001.798,40.7432,99,234.1,209.9,38.8,505.3,0.2342
52,0,67,2,3234.24,2347.02,2202.3556,1854.7633,1.3593,100,103.2378,0.1239,1.3924,-0.0116,-0.0132,0.9688,201.5231,9.0556,406.1285,775.3828,0.9911,57.9272,0.6026,0.9813,6.2691,15.75,5.902,15.77,15.7,1.744,2.456,0.9086,2.901,-3.591,0.5882,0.9986,2.2474,999.8597,36.7071,103,109,105.2,44.3,279.598,0.1796
3,0,7,1,2994.15,2522.16,2211.6,2122.258,1.447,100,94.2089,0.1242,1.5215,-0.0164,0.0102,0.9526,200.4402,8.5891,416.4335,772.7886,0.9905,59.2184,0.6,0.965,6.2,15.75,5.902,15.77,15.7,1.744,2.456,0.9086,2.901,-3.591,0.5882,0.9986,2.2474,999.8597,36.7071,73,183.9,141.4,53.3,572.797,0.2393
3,0,11,2,3043.23,2411.35,2172.3111,1202.5347,1.2955,100,101.3556,0.1212,1.5698,0.0141,0.0111,0.9694,198.5973,6.1933,399.1448,739.8292,0.9903,59.7515,0.5978,0.9785,6.2905,15.74,5.854,15.81,15.7,2.022,2.381,0.9057,2.783,-3.732,0.5833,0.9951,2.2527,1001.798,40.7432,99,115.8,104.8,58.5,379.287,0.1556
9,0,13,2,2940.53,2517.42,2206.1444,1876.9899,2.0607,100,95.9511,0.1246,1.4438,0.012,-0.0083,0.9731,195.6898,7.714,414.6625,769.5909,0.9906,59.2289,0.5722,0.9787,6.1868,15.75,5.902,15.77,15.7,1.744,2.456,0.9086,2.901,-3.591,0.5882,0.9986,2.2474,999.8597,36.7071,127,130.5,108.7,51.3,231.8831,0.4256
2,2,2,2,3040.06,2520.63,2201.8666,1185.4396,1.3996,100,99.9211,0.1199,1.6092,-0.0339,-0.0043,0.9809,196.2782,9.0018,403.9977,698.7114,0.9906,58.2566,0.5998,0.9689,6.2979,15.74,5.854,15.81,15.7,2.022,2.381,0.9057,2.783,-3.732,0.5833,0.9951,2.2527,1001.798,40.7432,118,167.7,120.1,57.2,450.786,0.0585
3,2,3,2,2966.26,2524.57,2213.9111,1973.969,1.2541,100,96.9456,0.1238,1.4323,0.0104,-0.0195,0.9652,202.8889,7.7905,412.3487,693.3177,0.9615,58.1925,0.5999,0.9789,6.3051,15.74,5.854,15.81,15.7,2.022,2.381,0.9057,2.783,-3.732,0.5833,0.9951,2.2527,1001.798,40.7432,78,63.5,73.5,58.0999,249.71,0.2048
192,2,192,2,3086.92,2547.79,2215.5111,2039.3196,1.215,100,99.4189,0.1238,1.5017,0.0173,0.0111,0.9666,202.7727,8.2638,420.2789,776.5643,0.9906,59.5532,0.6104,0.964,6.3287,15.74,5.854,15.81,15.7,2.022,2.381,0.9057,2.783,-3.732,0.5833,0.9951,2.2527,1001.798,40.7432,139,158.4,230.3,48.7002,248.683,0.4786
0,0,0,1,2982.4,2528.21,0,0,0,0,0,0,1.4805,0.0123,0.0009,0.9686,202.3658,10.8885,420.1216,773.4788,0.9913,56.173,0.6026,0.9635,6.36,15.84,3.234,15.91,15.82,1.182,2.735,0.5516,3.058,-2.647,0.8349,0.9956,2.3883,1012.9822,34.297,91,185.9,152.7,0,0,0
8,0,9,2,2901.62,2569.45,2223.9,1745.3724,1.9974,100,96.7567,0.1241,1.595,-0.0163,0.0061,0.9835,195.7092,8.4954,399.508,836.6193,0.9905,59.8199,0.6154,0.9802,6.3553,15.74,5.854,15.81,15.7,2.022,2.381,0.9057,2.783,-3.732,0.5833,0.9951,2.2527,1001.798,40.7432,108,81.1,38.9,41,320.3359,0.5512
8,0,14,2,3053.64,2351.94,2206.1444,1876.9899,2.0607,100,95.9511,0.1246,1.4587,0.0284,-0.007,0.967,201.1963,10.4986,406.6259,766.8765,0.9909,58.6568,0.6009,0.9796,6.173,15.74,5.854,15.81,15.7,2.022,2.381,0.9057,2.783,-3.732,0.5833,0.9951,2.2527,1001.798,40.7432,105,184,186.6,51.3,231.8831,0.4256
3,2,3,2,2938.84,2453.25,2188.5444,1251.2688,0.798,100,103.5944,0.1199,1.5136,0.0225,-0.0269,0.9711,201.8856,9.5197,425.3996,788.1963,0.9903,59.7055,0.6075,0.9632,6.3668,15.74,5.854,15.81,15.7,2.022,2.381,0.9057,2.783,-3.732,0.5833,0.9951,2.2527,1001.798,40.7432,109,84.2,48.3,54.9001,581.4491,0.0716
6,0,15,1,3045.11,2444.87,2215.1778,2192.1867,1.8829,100,85.6589,0.1237,1.4193,0.0113,-0.0007,0.9787,196.9404,8.2633,417.4764,702.0264,0.9594,57.6435,0.6095,0.9601,6.3743,15.74,5.854,15.81,15.7,2.022,2.381,0.9057,2.783,-3.732,0.5833,0.9951,2.2527,1001.798,40.7432,92,186.5,215.8,78.7,285.834,0.633
4,0,34,1,3033.11,2435.14,2172.3111,1202.5347,1.2955,100,101.3556,0.1212,1.462,-0.0172,-0.0007,0.9789,195.4948,4.3695,421.8092,748.6221,0.9905,59.3614,0.5906,0.98,6.0839,15.74,5.675,15.79,15.65,1.735,2.411,0.8757,3.06,-3.543,0.6304,0.9965,2.2445,1001.1729,39.171,99,117.9,147.5,58.5,379.287,0.1556
2,0,19,1,3022.6,2533.92,2184.7222,1009.0221,1.3187,100,101.9178,0.1219,1.4772,0.0283,-0.0072,0.9696,201.4698,11.1365,411.6571,723.8442,0.9655,56.8642,0.5891,0.9642,6.4257,15.74,5.675,15.79,15.65,1.735,2.411,0.8757,3.06,-3.543,0.6304,0.9965,2.2445,1001.1729,39.171,76,90,97.2,55,322.512,0.1036
26,0,34,2,2976.58,2495.16,2215.5111,2039.3196,1.215,100,99.4189,0.1238,1.6147,-0.0132,0.0009,0.9689,201.3405,10.3783,405.8646,728.8933,0.9902,59.6907,0.5874,0.9665,6.2472,15.74,5.675,15.79,15.65,1.735,2.411,0.8757,3.06,-3.543,0.6304,0.9965,2.2445,1001.1729,39.171,121,82.3,61.5,48.7002,248.683,0.4786
44,0,67,2,2917.47,2481.56,2247.3666,1039.741,1.3594,100,104.36,0.1171,1.5351,0.0039,-0.0046,0.9788,197.1106,8.36,409.6625,777.6508,0.9904,58.6058,0.5917,0.9621,6.3905,15.74,5.675,15.79,15.65,1.735,2.411,0.8757,3.06,-3.543,0.6304,0.9965,2.2445,1001.1729,39.171,131,69.8,52.7,71.8,270.163,0.0881
29,1,29,1,3071.03,2483.66,2215.5111,2039.3196,1.215,100,99.4189,0.1238,1.4726,0.0095,-0.0009,0.9496,201.9857,7.8098,415.879,722.6941,0.9906,58.4207,0.6046,0.9788,6.2426,15.74,5.675,15.79,15.65,1.735,2.411,0.8757,3.06,-3.543,0.6304,0.9965,2.2445,1001.1729,39.171,125,160.4,112.1,48.7002,248.683,0.4786
42,2,42,2,2945.22,2570.44,2194.9556,2341.7833,2.3917,100,86.81,0.1231,1.4207,0.0086,0.0071,0.9685,197.9288,8.8046,418.3355,782.1121,0.965,57.7378,0.6045,0.9632,6.4122,15.83,3.265,15.84,15.76,1.026,2.856,0.5581,3.074,-2.93,0.8145,0.9994,2.2569,999.8622,38.7063,117,161.8,124.1,47.8999,441.3691,0.5864
3,1,3,1,3072.86,2434.6,2206.1444,1876.9899,2.0607,100,95.9511,0.1246,1.5587,0.0031,0.0024,0.9732,195.6715,9.3601,408.2,762.4107,0.963,57.5005,0.5954,0.9638,6.3395,15.74,5.675,15.79,15.65,1.735,2.411,0.8757,3.06,-3.543,0.6304,0.9965,2.2445,1001.1729,39.171,95,257,223.8,51.3,231.8831,0.4256
12,2,12,2,3075.12,2476.8,2189.3556,2363.6412,2.1415,100,83.4233,0.1246,1.5631,0.0084,0.0014,0.9698,199.0436,4.3793,407.5614,715.1939,0.9624,57.1484,0.5962,0.9633,6.3846,15.86,3.541,15.84,15.91,0.9649,2.884,0.6238,3.293,0,0.8201,1.001,2.4025,1012.2367,35.3652,101,246.1,233.9,74,384.678,0.7449
132,2,132,2,3004.57,2460.59,2166.2111,894.8612,1.4073,100,105.6256,0.1219,1.383,0.0305,0.0018,0.9508,202.4378,7.696,410.8402,808.6117,0.9644,56.6276,0.5826,0.9802,6.1797,15.83,3.265,15.84,15.76,1.026,2.856,0.5581,3.074,-2.93,0.8145,0.9994,2.2569,999.8622,38.7063,84,91.2,132.6,55.7,280.8901,0.1509
7,0,10,2,3055.47,2423.38,2226.3111,2252.1538,1.2295,100,92.6178,0.1239,1.5948,0.0077,-0.0078,0.9724,198.7725,8.5791,409.2611,767.1262,0.9902,60.111,0.5877,0.958,6.4959,15.83,3.265,15.84,15.76,1.026,2.856,0.5581,3.074,-2.93,0.8145,0.9994,2.2569,999.8622,38.7063,120,220.5,184.6,46.7002,403.8611,0.6008
19,0,25,1,2965.5,2500.25,2206.1444,1876.9899,2.0607,100,95.9511,0.1246,1.5332,0.0097,0.0014,0.9841,194.8466,9.0383,426.353,701.7334,0.9644,57.5303,0.5931,0.98,6.3525,15.83,3.265,15.84,15.76,1.026,2.856,0.5581,3.074,-2.93,0.8145,0.9994,2.2569,999.8622,38.7063,105,141.2,79,51.3,231.8831,0.4256
46,0,64,2,2957.7,2509.62,2226.3111,2252.1538,1.2295,100,92.6178,0.1239,1.3561,0.0045,-0.0011,0.97,201.0821,7.0269,407.0773,763.4498,0.9616,57.5947,0.5977,0.9632,6.4522,15.75,5.904,15.74,15.71,1.772,2.378,0.873,2.85,-3.166,0.5482,1,2.2596,998.767,36.9678,136,105.8,66.8,46.7002,403.8611,0.6008
2,0,6,1,2992.4,2590.8,2223.9,1745.3724,1.9974,100,96.7567,0.1241,1.5519,-0.0273,0.0063,0.9785,198.6692,7.5124,401.1307,757.0752,0.9903,59.6298,0.5892,0.9803,6.1835,15.74,5.675,15.79,15.65,1.735,2.411,0.8757,3.06,-3.543,0.6304,0.9965,2.2445,1001.1729,39.171,89,154.3,110.7,41,320.3359,0.5512
0,2,0,2,2933.15,2497.76,2218.6223,1416.6631,1.901,100,99.6067,0.126,1.5314,-0.0241,-0.0076,0.9513,196.8306,10.486,415.2054,759.9356,0.9911,58.0356,0.5967,0.9816,6.2094,15.75,5.904,15.74,15.71,1.772,2.378,0.873,2.85,-3.166,0.5482,1,2.2596,998.767,36.9678,79,109.5,133.8,42.3,405.3319,1.013
3,2,3,2,3099.58,2397.99,2153.9778,1192.6994,1.3522,100,100.9367,0.1225,1.4823,-0.0012,0.0233,0.9801,196.7235,10.8615,423.5282,681.0648,0.9911,59.6397,0.5924,0.9806,6.3606,15.72,5.985,15.76,15.72,2.211,2.701,0.8843,3.141,-3.449,0.5793,0.9978,2.2634,995.0729,38.2949,119,159.7,73.5,56.7,437.938,0.1451
35,0,71,1,2990.68,2449.84,2172.3111,1202.5347,1.2955,100,101.3556,0.1212,1.4616,0.0106,-0.0046,0.965,201.0862,8.3683,420.1167,752.088,0.9908,58.6096,0.5862,0.9802,6.2074,15.83,3.265,15.84,15.76,1.026,2.856,0.5581,3.074,-2.93,0.8145,0.9994,2.2569,999.8622,38.7063,117,204.8,185.8,58.5,379.287,0.1556
1,1,1,1,3061.73,2463.72,2153.9778,1192.6994,1.3522,100,100.9367,0.1225,1.5714,-0.0073,0.017,0.968,195.4061,9.6805,414.7777,772.7066,0.9912,58.0099,0.5934,0.9657,6.3061,15.72,5.985,15.76,15.72,2.211,2.701,0.8843,3.141,-3.449,0.5793,0.9978,2.2634,995.0729,38.2949,119,137,115.2,56.7,437.938,0.1451
2,0,14,2,3053.34,2353.23,2211.6,2122.258,1.447,100,94.2089,0.1242,1.5416,-0.0257,0.0041,0.9725,197.7977,6.4489,404.1266,783.4841,0.9907,58.3058,0.5959,0.9662,6.2962,15.72,5.985,15.76,15.72,2.211,2.701,0.8843,3.141,-3.449,0.5793,0.9978,2.2634,995.0729,38.2949,120,191.8,168,53.3,572.797,0.2393
1,2,1,2,2972.6,2622.6,2169.8334,1301.9348,0.8012,100,101.9733,0.1216,1.5264,-0.013,-0.0192,0.9712,202.7461,7.4878,403.7071,652.4482,0.9912,57.9271,0.6008,0.9814,6.2453,15.72,5.985,15.76,15.72,2.211,2.701,0.8843,3.141,-3.449,0.5793,0.9978,2.2634,995.0729,38.2949,73,80.2,92,70.2002,311.785,0.167
1,1,1,1,3083.8,2494.57,2201.8666,1185.4396,1.3996,100,99.9211,0.1199,1.6255,-0.0172,-0.0049,0.9554,202.3047,3.5445,406.9945,708.9233,0.9903,59.3319,0.6025,0.9594,6.4101,15.74,5.675,15.79,15.65,1.735,2.411,0.8757,3.06,-3.543,0.6304,0.9965,2.2445,1001.1729,39.171,112,163.3,163.6,57.2,450.786,0.0585
1,0,18,2,2994.92,2516.35,2146.7778,3715.0417,0.9069,100,84.9267,0.1286,1.6187,0.0027,0.0077,0.9577,201.7701,6.883,398.3326,749.7575,0.9907,58.3427,0.5824,0.9804,6.223,15.84,3.431,15.91,15.79,1.035,3.018,0.5669,3.107,-2.789,0.7595,0.9954,2.2527,1002.9643,39.8676,115,139.5,155.4,28.7,603.9341,0.1666
1,0,1,1,3026.09,2553.9,2215.5111,2039.3196,1.215,100,99.4189,0.1238,1.4328,0.0054,0.0105,0.9469,203.2867,9.4695,413.4659,756.9412,0.9907,59.0685,0.6022,0.9799,6.2918,15.84,3.431,15.91,15.79,1.035,3.018,0.5669,3.107,-2.789,0.7595,0.9954,2.2527,1002.9643,39.8676,380,104.7,105.3,48.7002,248.683,0.4786
22,2,22,2,2994.06,2548.91,2247.3666,1039.741,1.3594,100,104.36,0.1171,1.4459,0.0172,0.0028,0.9655,201.8818,7.7389,410.0264,827.0727,0.9613,57.6451,0.5905,0.9776,6.216,15.83,3.265,15.84,15.76,1.026,2.856,0.5581,3.074,-2.93,0.8145,0.9994,2.2569,999.8622,38.7063,123,61.5,71.5,71.8,270.163,0.0881
63,0,87,1,2978.33,2405.53,2203.4445,1915.7558,1.2616,100,101.1833,0.1261,1.3376,0.0201,-0.005,0.9717,198.1949,6.8415,403.2541,753.1683,0.9904,59.3038,0.6001,0.9657,6.3184,15.83,3.265,15.84,15.76,1.026,2.856,0.5581,3.074,-2.93,0.8145,0.9994,2.2569,999.8622,38.7063,109,114.6,53.7,50.5,261.7271,0.3166
1,0,1,1,3044.47,2361.71,2192.5556,1908.553,1.3766,100,96.14,0.1258,1.3601,0.0031,-0.008,0.9794,197.7423,8.0655,414.4647,784.9493,0.9904,59.3901,0.6018,0.9808,6.3177,15.84,3.431,15.91,15.79,1.035,3.018,0.5669,3.107,-2.789,0.7595,0.9954,2.2527,1002.9643,39.8676,109,147.8,87.4,46.8,555.8311,0.5611
8,2,8,2,2975.13,2557.37,2194.9555,1108.2246,1.2476,100,102.2822,0.1202,1.4465,0.0091,-0.0017,0.9705,198.9339,13.0655,407.9364,637.1466,0.991,58.346,0.5893,0.9791,6.3142,15.76,3.082,15.79,15.7,0.9838,2.789,0.4949,3.017,0,0.8253,0.9979,2.2864,1001.4682,41.2989,136,93.3,56.9,67.0999,373.947,0.3426
16,1,16,1,3014.07,2554.21,2226.0667,2073.6381,1.2717,100,95.7489,0.1238,1.4422,-0.0013,0.0031,0.9721,198.5648,11.606,408.3936,698.0716,0.9908,58.3508,0.5809,0.9809,6.2161,16,2.956,16.04,15.93,1.078,2.852,0.491,3.252,-3.119,0.8307,0.9977,2.4023,1020.9944,43.3282,123,96.3,225.5,45.3,203.886,0.3981
21,2,21,2,3064.09,2488.15,2231.6111,2005.8966,1.2969,100,93.7522,0.1234,1.365,0.0034,-0.0068,0.967,203.0295,11.3562,413.2846,814.4994,0.9909,58.1265,0.5883,0.9622,6.3575,16,2.956,16.04,15.93,1.078,2.852,0.491,3.252,-3.119,0.8307,0.9977,2.4023,1020.9944,43.3282,69,200.9,114.8,52.7,563.299,0.3411
0,0,6,1,3070.16,2561.21,2247.3666,1039.741,1.3594,100,104.36,0.1171,1.5275,0.0159,0.0168,0.974,198.3661,7.4739,412.7441,717.4734,0.9908,59.1012,0.5992,0.9623,6.2584,16,2.956,16.04,15.93,1.078,2.852,0.491,3.252,-3.119,0.8307,0.9977,2.4023,1020.9944,43.3282,76,198.2,105.9,71.8,270.163,0.0881
7,2,7,2,3017.86,2584.79,2169.8334,1301.9348,0.8012,100,101.9733,0.1216,1.5374,-0.0343,0.0101,0.9799,197.076,8.6364,408.2437,743.9391,0.9909,56.6055,0.594,0.962,6.4451,15.71,5.76,15.75,15.66,1.867,2.407,0.8899,2.894,0,0.6029,0.9971,2.276,996.6433,40.3,120,58.5,65.8,70.2002,311.785,0.167
41,0,69,2,3073.48,2467.18,2200.2,1121.1875,1.3171,100,103.8978,0.1191,1.4015,0.0095,-0.007,0.9753,198.1832,8.282,398.9449,703.5655,0.9912,58.5297,0.591,0.9681,6.3199,15.76,3.108,15.77,15.7,1.418,2.753,0.5551,3.266,0.0946,0.8046,0.9997,2.4349,1006.6689,45.8906,69,191,104.6,67.6001,290.96,0.0897
2,0,4,1,3027.61,2430.03,2219.7667,2086.471,1.3381,100,98.89,0.1234,1.409,0.016,0.0018,0.9735,197.8666,7.5863,403.8722,692.762,0.9909,58.4647,0.5942,0.9616,6.3604,15.76,3.108,15.77,15.7,1.418,2.753,0.5551,3.266,0.0946,0.8046,0.9997,2.4349,1006.6689,45.8906,99,105.6,92.1,58.0999,582.4641,0.2867
3,0,43,1,2950.97,2533.95,2249.2556,2065.0624,2.1216,100,95.7967,0.1222,1.3418,-0.0112,0.0015,0.9757,198.5195,10.328,420.7809,757.7762,0.9694,55.9622,0.585,0.961,6.2907,15.76,3.108,15.77,15.7,1.418,2.753,0.5551,3.266,0.0946,0.8046,0.9997,2.4349,1006.6689,45.8906,91,191,160.1,52.5,173.814,0.5508
24,0,26,1,3093.12,2500.9,2219.7667,2086.471,1.3381,100,98.89,0.1234,1.4117,0.0087,-0.0108,0.9791,198.1925,11.8884,413.0729,773.9649,0.991,58.3263,0.5883,0.9813,6.2833,16,2.956,16.04,15.93,1.078,2.852,0.491,3.252,-3.119,0.8307,0.9977,2.4023,1020.9944,43.3282,80,109.7,113.5,58.0999,582.4641,0.2867
28,0,33,1,2988.76,2497.58,2153.9778,1192.6994,1.3522,100,100.9367,0.1225,1.459,-0.0074,-0.006,0.9761,197.3831,9.7173,425.6435,780.28,0.9917,58.0886,0.5946,0.9618,6.4223,16,2.956,16.04,15.93,1.078,2.852,0.491,3.252,-3.119,0.8307,0.9977,2.4023,1020.9944,43.3282,122,90.3,65,56.7,437.938,0.1451
75,0,132,1,2990.69,2428.85,2249.2556,2065.0624,2.1216,100,95.7967,0.1222,1.3682,-0.011,-0.0085,0.9752,198.8217,9.7614,416.0097,714.2207,0.97,56.7738,0.5864,0.9594,6.3531,15.76,3.108,15.77,15.7,1.418,2.753,0.5551,3.266,0.0946,0.8046,0.9997,2.4349,1006.6689,45.8906,153,185.8,129.5,52.5,173.814,0.5508
20,1,20,1,2978.77,2441.17,2254.7111,1981.2999,2.1046,100,90.9167,0.1224,1.4726,0.0041,0.006,0.9698,196.841,12.3575,407.8105,701.4382,0.9908,58.7911,0.5929,0.9789,6.3059,15.76,3.082,15.79,15.7,0.9838,2.789,0.4949,3.017,0,0.8253,0.9979,2.2864,1001.4682,41.2989,112,50.8,114.1,48.8,385.933,0.4557
2,0,3,1,3036.99,2448.38,2194.9555,1108.2246,1.2476,100,102.2822,0.1202,1.5149,0.0025,-0.0063,0.9715,198.8918,8.3415,398.833,654.953,0.9907,59.1648,0.5892,0.9721,6.1909,15.76,3.082,15.79,15.7,0.9838,2.789,0.4949,3.017,0,0.8253,0.9979,2.2864,1001.4682,41.2989,74,139,69.7,67.0999,373.947,0.3426
2,0,7,1,3006.75,2517.09,2254.7111,1981.2999,2.1046,100,90.9167,0.1224,1.5901,-0.0071,0.0127,0.9838,196.1986,7.9854,414.3507,785.2401,0.9905,60.1502,0.5897,0.9787,6.2549,15.76,3.108,15.77,15.7,1.418,2.753,0.5551,3.266,0.0946,0.8046,0.9997,2.4349,1006.6689,45.8906,136,128.6,91.9,48.8,385.933,0.4557
0,0,1,2,2960.63,2570.46,2206.1444,1876.9899,2.0607,100,95.9511,0.1246,1.5341,0.035,-0.0068,0.9756,197.8928,14.3989,432.9844,639.105,0.9908,58.2969,0.5974,0.9676,6.3596,15.84,3.431,15.91,15.79,1.035,3.018,0.5669,3.107,-2.789,0.7595,0.9954,2.2527,1002.9643,39.8676,152,144.2,80.9,51.3,231.8831,0.4256
11,1,11,1,3021.61,2440.29,2227.2222,2043.5876,1.1892,100,95.5267,0.1253,1.5335,-0.0083,-0.0095,0.9682,198.3405,10.9837,414.8713,710.5846,0.9906,59.3419,0.5995,0.9623,6.3953,15.73,5.97,15.75,15.71,1.834,2.658,0.9226,3.273,-3.449,0.5042,0.9985,2.272,998.8077,36.6275,137,144.5,69.7,49.2,391.7909,0.3927
2,0,101,2,2960.56,2465.42,2213.9111,1973.969,1.2541,100,96.9456,0.1238,1.6001,0.0105,-0.0099,0.9482,202.0352,8.8381,411.7386,748.3889,0.9907,60.3658,0.591,0.9809,6.3323,15.83,3.265,15.84,15.76,1.026,2.856,0.5581,3.074,-2.93,0.8145,0.9994,2.2569,999.8622,38.7063,138,69.4,108.4,58.0999,249.71,0.2048
16,1,16,1,2978.15,2506,2153.9778,1192.6994,1.3522,100,100.9367,0.1225,1.4035,0.0222,-0.0014,0.9703,198.2337,11.0332,415.0782,623.9198,0.9912,57.7089,0.6017,0.9795,6.2425,15.73,5.97,15.75,15.71,1.834,2.658,0.9226,3.273,-3.449,0.5042,0.9985,2.272,998.8077,36.6275,140,73.6,68.5,56.7,437.938,0.1451
